,std,no_Local,no_local_std,random,ias
5,,,0.0018777345527705895,0.00187773455277059,0.001884063322548465
6,,,0.0017863865849611841,0.00151304534853583,0.0018935588947394306
7,,,0.001725339674851837,0.0012960614242012796,0.001937034425828784
8,,,0.0014218231683941764,0.0010481535071333304,0.0019241376723482223
9,,,0.00123464653488577,0.0008733887270966498,0.0018919480962944994
10,,,0.0010571751502594683,0.0008561376758612371,0.0019110836836597966
11,,,0.0010164144935160008,0.0008404984803392997,0.0019261341425275856
12,,,0.0008766463128887072,0.0008170153729220257,0.0019211410425080456
13,,,0.0008086334245702676,0.0008069641133869344,0.0019153238164481311
14,,,0.0007814024390768518,0.0007387601902556643,0.001918651838030913
15,,,0.0007534528390969065,0.0007160906051054076,0.0019049818061721404
16,,,0.0006494685702371786,0.0006672768640684234,0.0019217321228903101
17,,,0.0005671955509070927,0.0006170142867603324,0.0019493231310569838
18,,,0.000531944009336774,0.0006451515011551542,0.0019075572241276219
19,,,0.0005250144653348888,0.0006200139958683954,0.0019008927257563371
20,,,0.0004926359022080412,0.0005982883325299143,0.0018507226458498837
21,,,0.0004825680258749461,0.0005965988770003923,0.001627179556929312
22,,,0.0004785896673857079,0.00058509925806943,0.0015389456268427811
23,,,0.00044679794921199164,0.0005908571361827326,0.0014721819220707146
24,,,0.00043948733742707306,0.0006285050951028489,0.0014264947836653769
25,,,0.000451432299939613,0.0005995221913076467,0.0014398906907844482
