,std,no_Local,no_local_std,random,ias
5,,,0.0012445256841883228,0.001244525684188322,0.001265602495580459
6,,,0.001335814539282193,0.0013196009184978476,0.0012561821374952394
7,,,0.0012946023467266551,0.0012503673619219053,0.0012887629950818396
8,,,0.001148703882960345,0.001137549437422052,0.0013249424426121268
9,,,0.0010182139822000526,0.0010504595635081855,0.0013838578687879416
10,,,0.000918537911534409,0.0008716701062314181,0.0013769966989916015
11,,,0.0008549627442208022,0.0008317538125664686,0.0013944573020327094
12,,,0.0008239152586795958,0.0008583900897256477,0.0013551805641062108
13,,,0.0008073981894431583,0.0008194199572803025,0.0013726087124591153
14,,,0.0007603267346722258,0.0008207904508973602,0.0013720110382257015
15,,,0.000728232824581514,0.0008127814304112658,0.001382815417964963
16,,,0.0007314139834092169,0.0007721563413737041,0.001366061466721805
17,,,0.0007227943991409668,0.0007515428579097836,0.0013596721907654693
18,,,0.00070737032995796,0.0007407819574379944,0.001359739815395481
19,,,0.0006981651208748663,0.0007009336077477908,0.001355886431546069
20,,,0.0006666716089877608,0.0006772294130197317,0.0013644356372378601
21,,,0.0006480327714202613,0.0006706163986476777,0.0013582414904135059
22,,,0.000616742036462804,0.0006603957744673107,0.001400041723018679
23,,,0.0005946383292194109,0.0006683931582195172,0.0014074507617854207
24,,,0.0005735311125756314,0.0006774129505545622,0.0013984720874024889
25,,,0.0005472175163944443,0.0006685607355909182,0.0013708995044516305
