,std,no_Local,no_local_std,random,ias
5,,,0.001936839042172719,0.001936839042172719,0.0019383138384330104
6,,,0.0017637928935154824,0.001667863389566264,0.001907360749618285
7,,,0.0015990689095792985,0.0015857411695309926,0.0018568234625003048
8,,,0.0013786122749225593,0.001490217847445502,0.0018583745785968042
9,,,0.0012807435860112846,0.001343286931505818,0.001819259518958877
10,,,0.0011244816125065107,0.001229822650478239,0.0017931272929490984
11,,,0.001051937889146243,0.0011510761358367058,0.0017884890215509443
12,,,0.0009543550521472201,0.0011199431269728374,0.0017558936279508603
13,,,0.0008416732732658108,0.0010615260102345373,0.001785279799273717
14,,,0.0007562805350155834,0.001012198984101505,0.0017867835325993777
15,,,0.0006983950728383299,0.000930916276694155,0.001703114851538767
16,,,0.000694477453652969,0.000900254813463839,0.0017516625595881572
17,,,0.0006576726652316004,0.0008831752225494454,0.0017101945316639272
18,,,0.000659901383688223,0.0008432639212428983,0.0016297875127752788
19,,,0.0006559499545741988,0.0008129350016798848,0.0015735252574951954
20,,,0.0006591607795237174,0.0008047998982555154,0.0014795712077582412
21,,,0.0006554568065453744,0.0007844642736100782,0.00143700308632812
22,,,0.0006692127443869979,0.0007658530965266175,0.0013691848977365319
23,,,0.0006792900985453191,0.0007435386926233274,0.001339387188700718
24,,,0.0006588732866451316,0.0007306382101577261,0.0013197259279289992
25,,,0.0006405298579254722,0.0007222040381039561,0.0012745778222373225
