,std,no_Local,no_local_std,random,ias
5,,,0.0020156585806908114,0.002015658580690811,0.002010245813482953
6,,,0.0015659571521707562,0.0017266066417177485,0.002010252217297241
7,,,0.0015806725631277918,0.001433589612117532,0.0019887117582233654
8,,,0.0014608099881546948,0.001269895264490283,0.0019265951741063438
9,,,0.0013646094144315428,0.001210052303082361,0.0019389825323871816
10,,,0.0010234009530484963,0.0012256652481946512,0.001982886856484888
11,,,0.0010711497586418095,0.0012646100364511813,0.002028748506373627
12,,,0.0010165159129133041,0.0011515262521900208,0.0020326698486059598
13,,,0.0009274590303071599,0.0010932243098241315,0.0020120515339603355
14,,,0.0009168597206614276,0.0009939173224826,0.002086627189945101
15,,,0.0009028994035635412,0.000943846166165643,0.002028819902917954
16,,,0.0008914382950518978,0.0008899974939635637,0.002039724432811926
17,,,0.0008832086728988336,0.0008629703841951663,0.0020223462076086806
18,,,0.0007743278488821554,0.0008294879962948137,0.0020066590245908585
19,,,0.0007330719532901014,0.0008389231447862441,0.0019802638636916975
20,,,0.0007318827875075635,0.0008136257330201031,0.0019289609870571274
21,,,0.0007127355630037267,0.0008098042707095445,0.0019096120629656052
22,,,0.0007186786634836156,0.0007914311853919869,0.001908742865439891
23,,,0.000694124601167918,0.0008026872458950672,0.0018989039936272622
24,,,0.0006434468157817693,0.000785389588110564,0.0018938182473707103
25,,,0.0006227996284759,0.0007708028948698724,0.001830107043753438
