,std,no_Local,no_local_std,random,ias
5,,,0.0006388699291407787,0.0006388699291407786,0.0006396490939606376
6,,,0.0009556092279537378,0.0011749853137991988,0.000633190955645405
7,,,0.0011630771280522697,0.0010233012449863826,0.0006383395151547236
8,,,0.0008064810816303921,0.0011674488347126412,0.0007225915073884809
9,,,0.0008054124001623047,0.0010229502488327455,0.0008049993244592364
10,,,0.0007749214995527157,0.000876801484032244,0.0008704860632629675
11,,,0.0007647443203069698,0.0009208327508127276,0.0009369155605921627
12,,,0.0007825253466146084,0.0009330021885755467,0.0009338173957252991
13,,,0.0008288342879830934,0.0008712600743090846,0.0009491964474228877
14,,,0.0008195404291315613,0.0008451011642441813,0.0009745885008432632
15,,,0.0008349685145392622,0.0008646949646472339,0.0009791707357459222
16,,,0.0008423859610584406,0.0008470535140164534,0.0009845985194673781
17,,,0.0008275357926674427,0.0008433380890241291,0.0009743279423039228
18,,,0.0008371142339529069,0.0008418757115584411,0.001025333507565702
19,,,0.000839268904517199,0.0008372447041447434,0.0010293679165855366
20,,,0.0008333423265014245,0.000833029816741376,0.0010251753844977268
21,,,0.0008368765032047489,0.0008397106860076686,0.0010454586827647542
22,,,0.0008439031055445091,0.0008299833542665673,0.0010987799507698513
23,,,0.0008697748459425398,0.0008213522637404912,0.0011662122328967516
24,,,0.0008890969515109537,0.0008124742424423648,0.0011575253883606702
25,,,0.0009105803280987132,0.0008004521937812403,0.001138004924566043
