,std,no_Local,no_local_std,random,ias
5,,,0.0036670489471466775,0.0036670489471466775,0.0037066493567559002
6,,,0.003482290549663421,0.0036204475884387298,0.003610556349748311
7,,,0.0033361155976518154,0.003691634877112331,0.0035796266655473918
8,,,0.003220516419416826,0.003587863978363206,0.003498884552424701
9,,,0.003232522344219021,0.0035051976973629884,0.0034837092558443845
10,,,0.003249815983529243,0.0034954901167638893,0.0034712864017764976
11,,,0.0032305212040584295,0.0034825298982269553,0.003448379168796928
12,,,0.003195033003038403,0.003440477483571529,0.0034400891962202813
13,,,0.0031812901363723113,0.003451700455815581,0.003427048800330685
14,,,0.0031863173659849326,0.0034748167708279613,0.003403315105127858
15,,,0.003129680476478447,0.0034144166198978162,0.0033927554721776085
16,,,0.0031234279544838394,0.003412178769319621,0.003392603730461413
17,,,0.003134761392157287,0.0033810954436254187,0.0033900152966651765
18,,,0.0031436574103958204,0.003391893828767587,0.0033616836250147334
19,,,0.0031494188170262593,0.003415809198453241,0.003381227554544839
20,,,0.003097017045913525,0.003443990131299419,0.0033370798266136132
21,,,0.00306344128549906,0.003405994658519528,0.0032793683869409094
22,,,0.003065392675105203,0.003388717483618227,0.0033859685604615522
23,,,0.00299734553630222,0.003347033396183605,0.0034402848033932617
24,,,0.003011432479682981,0.0033418852775594847,0.003456462181384825
25,,,0.0029893149389522244,0.003307060673506204,0.003406336662219459
