,std,no_Local,no_local_std,random,ias
5,,,0.0019194147248235561,0.001919414724823557,0.001914014364776936
6,,,0.0017931771074590924,0.0016084442651237841,0.0019144850525749761
7,,,0.0018267163548815863,0.0013704040320759326,0.0019087925036574947
8,,,0.0015964680794090381,0.00115283466144657,0.0019194725767972167
9,,,0.0013705184116603818,0.0010142993132629694,0.0019368769321759024
10,,,0.0011994867154339367,0.0010216979573298523,0.0019303995537618061
11,,,0.0010528267300248658,0.0010371156960934695,0.001958161676603348
12,,,0.0009547752225705782,0.001041360677196426,0.00195568006726107
13,,,0.0009026555139136626,0.001008033622059658,0.0019473932502236209
14,,,0.0008324182617195067,0.0009936246417683872,0.0019504563761936966
15,,,0.0008025616491744124,0.0009370691169336274,0.0019373864601304983
16,,,0.000779238862214527,0.0008569083432804176,0.001938972330137757
17,,,0.0007347139577311398,0.0008025051709748907,0.0019125525731341062
18,,,0.0007334073818820945,0.0008023065661370795,0.0018685384537652282
19,,,0.0006950536530014285,0.000770513350258885,0.0018257227699031804
20,,,0.0006936203949175377,0.0007410679404108532,0.0018143569738588816
21,,,0.0006862922228146691,0.0007648737028991736,0.001679166776157873
22,,,0.0006931114348774627,0.0007272242929742353,0.0015960571919440036
23,,,0.000668967937921037,0.0007095021584324494,0.0015215281356897505
24,,,0.000662742971910098,0.0007555310317385754,0.0014703698074309533
25,,,0.0006600312479556047,0.0007469366192121427,0.0014434154095838993
