,std,no_Local,no_local_std,random,ias
5,,,0.0008568543486513131,0.0008568543486513131,0.000860708204643177
6,,,0.001087089982251642,0.001262213148525412,0.0008523103647587728
7,,,0.0012839427260487508,0.0012938252842754874,0.0009174897829654966
8,,,0.001184012586767998,0.0012596297707756108,0.001017326884379491
9,,,0.0011493621354890392,0.001175412595984074,0.001061680160994836
10,,,0.0011205604945403046,0.0010349484129620274,0.0010744077725656056
11,,,0.0010760114787323359,0.0010071933882164538,0.0010912506820662414
12,,,0.0010499575106883913,0.001000226908510739,0.0010991018551330996
13,,,0.0009996920099234927,0.0009658979997804966,0.0011420300007521078
14,,,0.0009960357033655983,0.0009336912820850897,0.001149088143851001
15,,,0.0009386383885981843,0.0009287827577596682,0.0011443280536120746
16,,,0.000929162321784461,0.0009102893927527443,0.0011362406778097427
17,,,0.0009421536207586575,0.0009013762967069091,0.0011533573726964796
18,,,0.0009306045932713863,0.0008903065451578131,0.0011751109764396718
19,,,0.0009063708357620007,0.0008489741253760987,0.0011802366999129723
20,,,0.0008810495128698947,0.0008514242088935586,0.001205888156119951
21,,,0.0008707868583547514,0.0008386517779259859,0.0012179744108577184
22,,,0.0008589117724865411,0.0008341577507994144,0.0012978913803106036
23,,,0.0008799299853943459,0.0008376690441103015,0.0013600247512107631
24,,,0.0008897660799806349,0.0008175884675777859,0.0013564275752609167
25,,,0.0008967958725101358,0.0008001626650797725,0.0013433262856801468
