,std,no_Local,no_local_std,random,ias
5,,,0.00281866436234372,0.0028186643623437204,0.0028230692832472556
6,,,0.002630397432714276,0.002093527340726891,0.00286308331469011
7,,,0.0024739870782198477,0.0019466056773850815,0.002873963294611657
8,,,0.0021345015134169375,0.001740180054074747,0.002877015035220402
9,,,0.001828389738893185,0.001540802218928898,0.0028706857739593254
10,,,0.0016321247096659358,0.001466384781799243,0.0028649724457599163
11,,,0.0016226383310705545,0.0013854632850462208,0.0028566370346844974
12,,,0.0014438514486896402,0.0013045742830647326,0.0028643785606073616
13,,,0.001330646718593496,0.001221873398456483,0.002870934761788347
14,,,0.0011721760666893357,0.0011902488655221005,0.002857296410157314
15,,,0.001142450969972428,0.0011595814353266998,0.002863318059829644
16,,,0.0011003314997798613,0.0010857551829737374,0.0028664398211018928
17,,,0.0009870082852163388,0.0010502494757953058,0.002867317094298059
18,,,0.000994412308948209,0.000990483392675435,0.0028158569661518103
19,,,0.0009913593672922082,0.0009349343054438831,0.0027144946958785722
20,,,0.0009766744214446883,0.0009227327505128441,0.0025337679479705355
21,,,0.0009480219334220439,0.0008878268888171469,0.0023856516528899872
22,,,0.0009317203862009695,0.0008579428717533207,0.0023557364942094756
23,,,0.0009142357012628401,0.0008720007975666132,0.002232543363389358
24,,,0.0008936794891170844,0.0008534594895143317,0.0020503557313450442
25,,,0.0008720946712306908,0.0008647646197675974,0.0020395799994874088
