,std,no_Local,no_local_std,random,ias
5,,,0.004105431359693855,0.004105431359693855,0.004094585398542283
6,,,0.0034537949672331946,0.0039503963817230335,0.004015359182416388
7,,,0.0032915739617983466,0.003845683609462877,0.003933464010986184
8,,,0.003153756008818329,0.0036675382645162606,0.003875014638647145
9,,,0.00310878715083845,0.0035732058785140036,0.003806071629772188
10,,,0.0030147133145712454,0.0034853389315199516,0.0037627020554654536
11,,,0.0029459457878177418,0.003403673431397247,0.0037440692974909286
12,,,0.0028984745593469913,0.00334529193910964,0.003727730204741884
13,,,0.002865947016982209,0.0033030643980410937,0.0037070814027854062
14,,,0.00282466448517821,0.0032976340612081967,0.0037014558697391195
15,,,0.002763652297004485,0.0032405908203676356,0.0036538703528139955
16,,,0.0026866872398503432,0.003237388487490615,0.0036207645566360505
17,,,0.002667253713771744,0.003133877502924679,0.003586694429766655
18,,,0.0025233002304630697,0.0030572731085685267,0.003556017199557212
19,,,0.0024473649100299946,0.002977375618466099,0.0035168216097502636
20,,,0.0023811154529548104,0.002950014501787671,0.003294647741571909
21,,,0.002312604730591773,0.0028927702301984833,0.0031970664626763353
22,,,0.002267363131461098,0.0028328051117046675,0.0031888531528457865
23,,,0.0021520637709082006,0.002766117020040018,0.0031124245250592516
24,,,0.002082773103654738,0.002752194223869942,0.00309997627173657
25,,,0.0019930371313583,0.0027015067733966447,0.002991567359076471
