,std,no_Local,no_local_std,random,ias
5,,,0.0015746961673583036,0.0015746961673583036,0.0015712285786444618
6,,,0.0015023533197446608,0.001408926628962315,0.0015462449044581822
7,,,0.0015305705983260649,0.00140480877068446,0.0015197242045546966
8,,,0.0013116062603477873,0.0013543737059134092,0.0015031250470310383
9,,,0.001314073376229412,0.0012990892163384088,0.0015072090253937743
10,,,0.0012634961541108979,0.0012582444158081337,0.0014966698580511288
11,,,0.001261204381220434,0.0012693441611599777,0.0015095106501631338
12,,,0.0012052978366445836,0.0012561920926323635,0.0015070189866167065
13,,,0.0011780462704985204,0.0012637139746238997,0.0015098214855754604
14,,,0.0011367876669087825,0.0012548203531941022,0.0015070975153827764
15,,,0.0011034606548322497,0.0012448603436888844,0.0015061681853603746
16,,,0.0011159499107895152,0.001231792297016566,0.0015175052133726261
17,,,0.0011198925881455795,0.0012034031172082503,0.0015055664062509667
18,,,0.001120075688513934,0.0011971687625142672,0.0014878696780308844
19,,,0.0011224186554316658,0.0012084094998231958,0.0014630891136445411
20,,,0.00111096539124937,0.0012355155489498098,0.0014249882875193493
21,,,0.0010984636140923322,0.0011938171454491243,0.0014225591969704498
22,,,0.0011028045147849074,0.001187150320030234,0.0014154571300506308
23,,,0.0010746825179954811,0.0011586173208052264,0.0014353186630104476
24,,,0.0010718391211211593,0.0011469184195336134,0.0014337426699529807
25,,,0.0010722283963466878,0.001138574292574613,0.001438277463251798
