,std,no_Local,no_local_std,random,ias
5,,,0.0010630842486918876,0.0010630842486918876,0.001061290065800583
6,,,0.0009539695844441683,0.0010449834062350605,0.0010218224897586543
7,,,0.0009711560278227976,0.0009645346336057366,0.0009952574059137484
8,,,0.0007925221767450118,0.0009483076734889634,0.000974226624544681
9,,,0.0007955331491006247,0.0008988510419961934,0.0009661680711958988
10,,,0.0007535018853811522,0.0008783011039677902,0.0009331789945957774
11,,,0.0007600308407192111,0.0008593617493631244,0.0009421795676585799
12,,,0.0007643076750571173,0.0008516029968409339,0.0009408909359052832
13,,,0.00074792803818064,0.0008248308705139146,0.0009372849192659651
14,,,0.0007313384127364142,0.0008243944545131805,0.0009392566048001376
15,,,0.0007376673869070313,0.0008089350361992459,0.0008790652651432321
16,,,0.0007290611492658841,0.0008104305537172825,0.0008246048725941126
17,,,0.0007093730402238885,0.0007896062962985652,0.0007919077886342458
18,,,0.0006979418117414909,0.0007622346715635025,0.0007791000665837313
19,,,0.0006887645944591468,0.0007520289103220518,0.0007246175408875855
20,,,0.0006823500004806502,0.0007439911296636853,0.0007023997087942782
21,,,0.000669179691794762,0.0007484665395488108,0.0006818472434192366
22,,,0.0006461375402307672,0.0007345869788825806,0.0006889580143047878
23,,,0.0006454678486358754,0.0007339017341937086,0.000696034471850145
24,,,0.0006404195736689347,0.0007282620219540339,0.0006742752448618358
25,,,0.0006386012462867781,0.0007137327023900517,0.000673147319843229
