,std,no_Local,no_local_std,random,ias
5,,,0.002664639604932945,0.0026646396049329456,0.0026871387920265203
6,,,0.0023631243247544693,0.0025812178268644786,0.0026581553851779734
7,,,0.0022460530946305348,0.0024949189770790726,0.0026389220813313875
8,,,0.00208339164384354,0.002281983673556486,0.0025819992910288765
9,,,0.0021154292782655845,0.002237254482617683,0.0024880691135697876
10,,,0.001962186332282434,0.0022178785005184487,0.002443614665599119
11,,,0.0019925070034409508,0.002198889569736873,0.0024369392328110803
12,,,0.0018835000899271664,0.0022477931239379303,0.0024307833430032505
13,,,0.0018602663477865625,0.0022338362961385363,0.00238212792091275
14,,,0.0018485847802387574,0.002231969722828167,0.002353184309566986
15,,,0.0018095740787153263,0.002199366232831789,0.00228942363604602
16,,,0.0017426625465511545,0.0021886014394749517,0.0022207533354505976
17,,,0.0016950554179706893,0.00213418078371955,0.002132355095432452
18,,,0.0016067636452153226,0.0021209202444892853,0.002064028656574868
19,,,0.00155257082334779,0.0020573298204137197,0.0019453339592268124
20,,,0.001475936266615594,0.0020525136933977122,0.001842066704753163
21,,,0.00143793467497844,0.0020389983834494577,0.0018037284797987638
22,,,0.0013816255084868482,0.001982060588549278,0.0018691876672411395
23,,,0.001346969645154586,0.0020108293850691836,0.00181724351189332
24,,,0.0013317822132179193,0.001982945000382206,0.0018354861049699916
25,,,0.0013295516020090379,0.001972603742497545,0.0018376576882543798
