,std,no_Local,no_local_std,random,ias
5,,,0.0032012404619726526,0.003201240461972653,0.003168602511385979
6,,,0.002839548673711922,0.0031227594778757014,0.003076319021154158
7,,,0.0026890047256974726,0.003075057665049732,0.002986416814921245
8,,,0.002618007647471961,0.002938300615699322,0.0029805510910682316
9,,,0.0026282205921522865,0.002821282405779089,0.0029182100735998737
10,,,0.002447734334218407,0.0027792134946161657,0.002857864276506909
11,,,0.0024579808183636566,0.0027558881306182924,0.0028407159397636863
12,,,0.0024011095596073867,0.0027104608246711834,0.0028048837798061352
13,,,0.0023801810189381725,0.002699917942396281,0.0027838497807654607
14,,,0.0023632451749355486,0.002634529153328707,0.002779207825084116
15,,,0.0023051185049960516,0.0025081460924428656,0.002772104157878699
16,,,0.002269237381139571,0.002492390512232967,0.002771065625984046
17,,,0.002207050181049119,0.0024745461688952864,0.0027540034091877576
18,,,0.0021378647434804835,0.0024610384659707967,0.002717213027395353
19,,,0.0020462563370345875,0.002430006223703002,0.0026534049906747808
20,,,0.0019715911196825173,0.0024050183213581355,0.0025819269771044516
21,,,0.0019207172302809594,0.002396563037873491,0.002466150924663977
22,,,0.0018778264892308424,0.0023812234151153943,0.0024082995015051608
23,,,0.0018514581628233072,0.0023285515513143742,0.002413465075516955
24,,,0.0017749591637543883,0.002322171685581438,0.0023477630384536046
25,,,0.0016892490656185383,0.002288826821076116,0.002266802115188616
