,std,no_Local,no_local_std,random,ias
5,,,0.004782373493591695,0.004782373493591694,0.004836071596363649
6,,,0.004790070077955261,0.004759974840873231,0.004721382154332708
7,,,0.004767957922865606,0.004656998988978406,0.004639023682222926
8,,,0.004776774341038948,0.004621212798598351,0.0045952870159855
9,,,0.0048921497551520565,0.0046311547178500235,0.004542982233653107
10,,,0.004865823410949548,0.0046741947825916525,0.004502018212163319
11,,,0.004861964599177724,0.004725091851133877,0.004462788930046312
12,,,0.004878525005774127,0.004691438984053276,0.004449801662599253
13,,,0.004914469678581259,0.004742197765492756,0.004434484998031737
14,,,0.004932808670783666,0.004758463329280083,0.004429995216741413
15,,,0.004946564121061255,0.004727709385474588,0.0044102573820308235
16,,,0.004940944123342622,0.004704133736566736,0.004428332756514289
17,,,0.00495313150043213,0.00470559855302169,0.004436419436992655
18,,,0.004886008363732496,0.004719283361941736,0.0044247221546249785
19,,,0.0048763064407188845,0.0047348351851216365,0.004454346802283191
20,,,0.0048873359840686526,0.004705019363976686,0.004456027354570601
21,,,0.00489201803147678,0.004736825168669066,0.004549084355961763
22,,,0.0048728635669986605,0.004732104323756229,0.004552955612391308
23,,,0.00482752253603019,0.004755539171078181,0.004586243779625033
24,,,0.00479187253601472,0.004790359839303503,0.0045297097444184815
25,,,0.004757978673871748,0.004826772980007984,0.004492824360836546
